date,adjclose,adj_close_diff,t-5,t-4,t-3,t-2,t-1,rolling
2018-02-21,0.3464962124502589,-0.00671913005209912,0.3199982172408517,0.35737931834287845,0.3581363683408569,0.3621111419373744,0.35321534250235803,0.3297119132432478
2018-02-22,0.35472952283897047,0.008233310388711557,0.35737931834287845,0.3581363683408569,0.3621111419373744,0.35321534250235803,0.3464962124502589,0.3325509827238868
2018-02-23,0.358609614972831,0.0038800921338605354,0.3581363683408569,0.3621111419373744,0.35321534250235803,0.3464962124502589,0.35472952283897047,0.33568071895796814
2018-02-26,0.37110154249439226,0.012491927521561252,0.3621111419373744,0.35321534250235803,0.3464962124502589,0.35472952283897047,0.358609614972831,0.3394729069373355
2018-02-27,0.3704390534480874,-0.0006624890463048372,0.35321534250235803,0.3464962124502589,0.35472952283897047,0.358609614972831,0.37110154249439226,0.3438869889774427
2018-02-28,0.34886208407717906,-0.02157696937090836,0.3464962124502589,0.35472952283897047,0.358609614972831,0.37110154249439226,0.3704390534480874,0.3470640401190704
2018-03-01,0.3431840082407018,-0.005678075836477281,0.35472952283897047,0.358609614972831,0.37110154249439226,0.3704390534480874,0.34886208407717906,0.3484024580556428
2018-03-02,0.3365594793106041,-0.006624528930097684,0.358609614972831,0.37110154249439226,0.3704390534480874,0.34886208407717906,0.3431840082407018,0.34978143367676146
2018-03-05,0.33608631301928565,-0.0004731662913184387,0.37110154249439226,0.3704390534480874,0.34886208407717906,0.3431840082407018,0.3365594793106041,0.3512077299440448
2018-03-06,0.33409896639135467,-0.001987346627930986,0.3704390534480874,0.34886208407717906,0.3431840082407018,0.3365594793106041,0.33608631301928565,0.35221492631193785
2018-03-07,0.3326490184089164,-0.0014499479824382489,0.34886208407717906,0.3431840082407018,0.3365594793106041,0.33608631301928565,0.33409896639135467,0.3504484763166548
2018-03-08,0.3193452485622387,-0.013303769846677693,0.3431840082407018,0.3365594793106041,0.33608631301928565,0.33409896639135467,0.3326490184089164,0.3476776820467536
2018-03-09,0.3254707415099059,0.006125492947667177,0.3365594793106041,0.33608631301928565,0.33409896639135467,0.3326490184089164,0.3193452485622387,0.3450605105876487
2018-03-12,0.3289163112078047,0.003445569697898776,0.33608631301928565,0.33409896639135467,0.3326490184089164,0.3193452485622387,0.3254707415099059,0.34332486549518065
2018-03-13,0.3257579191834466,-0.003158392024358081,0.33409896639135467,0.3326490184089164,0.3193452485622387,0.3254707415099059,0.3289163112078047,0.34184355883326545
2018-03-14,0.3302562728326888,0.004498353649242226,0.3326490184089164,0.3193452485622387,0.3254707415099059,0.3289163112078047,0.3257579191834466,0.3400954695471025
2018-03-15,0.3283420763717068,-0.0019141964609820095,0.3193452485622387,0.3254707415099059,0.3289163112078047,0.3257579191834466,0.3302562728326888,0.33793350250416504
2018-03-16,0.3273849379708879,-0.0009571384008189021,0.3254707415099059,0.3289163112078047,0.3257579191834466,0.3302562728326888,0.3283420763717068,0.33481088789534336
2018-03-19,0.3158996386940121,-0.011485299276875804,0.3289163112078047,0.3257579191834466,0.3302562728326888,0.3283420763717068,0.3273849379708879,0.3309152154129094
2018-03-20,0.32068517001679503,0.004785531322782921,0.3257579191834466,0.3302562728326888,0.3283420763717068,0.3273849379708879,0.3158996386940121,0.32890257869431055
2018-03-21,0.3292991746021979,0.008614004585402846,0.3302562728326888,0.3283420763717068,0.3273849379708879,0.3158996386940121,0.32068517001679503,0.3279108048629889
2018-03-22,0.3238436423818089,-0.00545553222038897,0.3283420763717068,0.3273849379708879,0.3158996386940121,0.32068517001679503,0.3292991746021979,0.32700253079664643
2018-03-23,0.32068517001679503,-0.0031584723650138757,0.3273849379708879,0.3158996386940121,0.32068517001679503,0.3292991746021979,0.3238436423818089,0.3259024491536114
2018-03-26,0.324513603109087,0.003828433092291972,0.3158996386940121,0.32068517001679503,0.3292991746021979,0.3238436423818089,0.32068517001679503,0.32521778034773513
2018-03-27,0.31360261900896474,-0.010910984100122256,0.32068517001679503,0.3292991746021979,0.3238436423818089,0.32068517001679503,0.324513603109087,0.3238573232477386
2018-03-28,0.32011093518069716,0.00650831617173242,0.3292991746021979,0.3238436423818089,0.32068517001679503,0.324513603109087,0.31360261900896474,0.32391201514905704
2018-03-29,0.32652352546124935,0.006412590280552188,0.3238436423818089,0.32068517001679503,0.324513603109087,0.31360261900896474,0.32011093518069716,0.3239872140027244
2018-04-02,0.3340847059249808,0.007561180463731443,0.32068517001679503,0.324513603109087,0.31360261900896474,0.32011093518069716,0.32652352546124935,0.32435638505395126
2018-04-03,0.3328404701912769,-0.0012442357337039134,0.324513603109087,0.31360261900896474,0.32011093518069716,0.32652352546124935,0.3340847059249808,0.3248622815545105
2018-04-04,0.3297776835471155,-0.003062786644161375,0.31360261900896474,0.32011093518069716,0.32652352546124935,0.3340847059249808,0.3328404701912769,0.324828096605541
2018-04-05,0.33647749167153623,0.006699808124420725,0.32011093518069716,0.32652352546124935,0.3340847059249808,0.3328404701912769,0.3297776835471155,0.325409197698386
2018-04-06,0.33159623445757297,-0.004881257213963264,0.32652352546124935,0.3340847059249808,0.3328404701912769,0.3297776835471155,0.33647749167153623,0.32571000459029203
2018-04-09,0.3336061568097353,0.002009922352162352,0.3340847059249808,0.3328404701912769,0.3297776835471155,0.33647749167153623,0.33159623445757297,0.3269747558842723
2018-04-10,0.3516954981495238,0.018089341339788456,0.3328404701912769,0.3297776835471155,0.33647749167153623,0.33159623445757297,0.3336061568097353,0.3291897793223243
2018-04-11,0.3497812615182139,-0.0019142366313098513,0.3297776835471155,0.33647749167153623,0.33159623445757297,0.3336061568097353,0.3516954981495238,0.3306527855306111
2018-04-12,0.35140840081663877,0.00162713929842484,0.33647749167153623,0.33159623445757297,0.3336061568097353,0.3516954981495238,0.3497812615182139,0.3326216968473847
2018-04-13,0.3530354597744079,0.0016270589577691563,0.33159623445757297,0.3336061568097353,0.3516954981495238,0.3497812615182139,0.35140840081663877,0.3349324318300713
2018-04-16,0.34882416328772287,-0.004211296486685057,0.3336061568097353,0.3516954981495238,0.3497812615182139,0.35140840081663877,0.3530354597744079,0.33666890041425956
2018-04-17,0.3621279733047284,0.013303810017005535,0.3516954981495238,0.3497812615182139,0.35140840081663877,0.3530354597744079,0.34882416328772287,0.34013499714967127
2018-04-18,0.3769631163883229,0.014835143083594515,0.3497812615182139,0.35140840081663877,0.3530354597744079,0.34882416328772287,0.3621279733047284,0.34419586723593026
2018-04-19,0.38031304053569714,0.003349924147374228,0.35140840081663877,0.3530354597744079,0.34882416328772287,0.3621279733047284,0.3769631163883229,0.3480379754555337
2018-04-20,0.3783988039043873,-0.0019142366313098513,0.3530354597744079,0.34882416328772287,0.3621279733047284,0.3769631163883229,0.38031304053569714,0.35120326816834846
2018-04-23,0.3771545681706834,-0.0012442357337039134,0.34882416328772287,0.3621279733047284,0.3769631163883229,0.38031304053569714,0.3783988039043873,0.35436856088116325
2018-04-24,0.3849071200761197,0.0077525519054363334,0.3621279733047284,0.3769631163883229,0.38031304053569714,0.3783988039043873,0.3771545681706834,0.3583063777760921
2018-04-25,0.3814615503782208,-0.003445569697898887,0.3769631163883229,0.38031304053569714,0.3783988039043873,0.3771545681706834,0.3849071200761197,0.3615195248265696
2018-04-26,0.3886398674475592,0.007178317069338358,0.38031304053569714,0.3783988039043873,0.3771545681706834,0.3849071200761197,0.3814615503782208,0.3655940700401401
2018-04-27,0.3852899834705128,-0.003349883977046386,0.3783988039043873,0.3771545681706834,0.3849071200761197,0.3814615503782208,0.3886398674475592,0.36928577194448137
2018-04-30,0.3883526897740185,0.003062706303505691,0.3771545681706834,0.3849071200761197,0.3814615503782208,0.3886398674475592,0.3852899834705128,0.37190414277480244
2018-05-02,0.38873551299808384,0.00038282322406535396,0.3849071200761197,0.3814615503782208,0.3886398674475592,0.3852899834705128,0.3883526897740185,0.37468658930907883
2018-05-03,0.3923725746486709,0.003637061650587081,0.3814615503782208,0.3886398674475592,0.3852899834705128,0.3883526897740185,0.38873551299808384,0.37761260172565253
2018-05-04,0.39821093009312514,0.005838355444454213,0.3886398674475592,0.3852899834705128,0.3883526897740185,0.38873551299808384,0.3923725746486709,0.3808394210341323
2018-05-07,0.39380822199440746,-0.004402708098717678,0.3852899834705128,0.3883526897740185,0.38873551299808384,0.3923725746486709,0.39821093009312514,0.3840525680846098
2018-05-08,0.393329672879162,-0.0004785491152454746,0.3883526897740185,0.38873551299808384,0.3923725746486709,0.39821093009312514,0.39380822199440746,0.38628126091135506
2018-05-09,0.40347501053115364,0.01014533765199166,0.38873551299808384,0.3923725746486709,0.39821093009312514,0.39380822199440746,0.393329672879162,0.38817496763584297
2018-05-10,0.4144818008631118,0.011006790331958172,0.3923725746486709,0.39821093009312514,0.39380822199440746,0.393329672879162,0.40347501053115364,0.39061559337351554
2018-05-11,0.42625419747287274,0.011772396609760927,0.39821093009312514,0.39380822199440746,0.393329672879162,0.40347501053115364,0.4144818008631118,0.3940338357712645
2018-05-14,0.4419507932364336,0.01569659576356086,0.39380822199440746,0.393329672879162,0.40347501053115364,0.4144818008631118,0.42625419747287274,0.3986621375616752
2018-05-15,0.4455877745463651,0.0036369813099315085,0.393329672879162,0.40347501053115364,0.4144818008631118,0.42625419747287274,0.4419507932364336,0.4029964700238356
2018-05-16,0.4575516229384865,0.01196384839212139,0.40347501053115364,0.4144818008631118,0.42625419747287274,0.4419507932364336,0.4455877745463651,0.40843147520671164
2018-05-17,0.452574639833343,-0.004976983105143495,0.4144818008631118,0.42625419747287274,0.4419507932364336,0.4455877745463651,0.4575516229384865,0.412998244662839
2018-05-18,0.4467362843888888,-0.005838355444454213,0.42625419747287274,0.4419507932364336,0.4455877745463651,0.4575516229384865,0.452574639833343,0.4173872661570088
2018-05-21,0.42979549306195175,-0.016940791326937044,0.4419507932364336,0.4455877745463651,0.4575516229384865,0.452574639833343,0.4467362843888888,0.42034746639186116
2018-05-22,0.4234785483319242,-0.006316944730027529,0.4455877745463651,0.4575516229384865,0.452574639833343,0.4467362843888888,0.42979549306195175,0.42282911177284976
2018-05-23,0.41965011523963225,-0.003828433092291972,0.4575516229384865,0.452574639833343,0.4467362843888888,0.42979549306195175,0.4234785483319242,0.424777507529347
2018-05-24,0.42462709834477574,0.004976983105143495,0.452574639833343,0.4467362843888888,0.42979549306195175,0.4234785483319242,0.41965011523963225,0.4266643766901792
2018-05-25,0.4152474473112424,-0.009379651033533332,0.4467362843888888,0.42979549306195175,0.4234785483319242,0.41965011523963225,0.42462709834477574,0.42819574992709597
2018-05-28,0.4113232883277702,-0.0039241589834722035,0.42979549306195175,0.4234785483319242,0.41965011523963225,0.42462709834477574,0.4152474473112424,0.4294810081734251
2018-05-29,0.4026135980215151,-0.008709690306255125,0.4234785483319242,0.41965011523963225,0.42462709834477574,0.4152474473112424,0.4113232883277702,0.42941947870845093
2018-05-30,0.40711207218174084,0.004498474160225752,0.41965011523963225,0.42462709834477574,0.4152474473112424,0.4113232883277702,0.4026135980215151,0.42889306951692446
2018-06-01,0.42749843320657666,0.02038636102483582,0.42462709834477574,0.4152474473112424,0.4113232883277702,0.4026135980215151,0.40711207218174084,0.42898194349790325
2018-06-04,0.42520137335120145,-0.0022970598553752053,0.4152474473112424,0.4113232883277702,0.4026135980215151,0.40711207218174084,0.42749843320657666,0.42778555636324384
2018-06-05,0.43678235834892976,0.011580984997728305,0.4113232883277702,0.4026135980215151,0.40711207218174084,0.42749843320657666,0.42520137335120145,0.427156598063427
2018-06-06,0.45917868189625566,0.022396323547325903,0.4026135980215151,0.40711207218174084,0.42749843320657666,0.42520137335120145,0.43678235834892976,0.42727281656041055
2018-06-07,0.4429078512965968,-0.016270830599658836,0.40711207218174084,0.42749843320657666,0.42520137335120145,0.43678235834892976,0.45917868189625566,0.42658233166492865
2018-06-08,0.4096005034788208,-0.033307347817776,0.42749843320657666,0.42520137335120145,0.43678235834892976,0.45917868189625566,0.4429078512965968,0.42392977588563807
2018-06-11,0.40921768025475547,-0.00038282322406535396,0.42520137335120145,0.43678235834892976,0.45917868189625566,0.4429078512965968,0.4096005034788208,0.4224599321136955
2018-06-12,0.4173530955545849,0.008135415299829418,0.43678235834892976,0.45917868189625566,0.4429078512965968,0.4096005034788208,0.40921768025475547,0.422022399772457
2018-06-13,0.4159174080385206,-0.0014356875160642657,0.45917868189625566,0.4429078512965968,0.4096005034788208,0.40921768025475547,0.4173530955545849,0.42175577782952045
2018-06-14,0.4174487812754374,0.0015313732369167665,0.4429078512965968,0.4096005034788208,0.40921768025475547,0.4173530955545849,0.4159174080385206,0.4212430408959963
2018-06-15,0.392755438043064,-0.024693343232373377,0.4096005034788208,0.40921768025475547,0.4173530955545849,0.4159174080385206,0.4174487812754374,0.4196364688054121
2018-06-18,0.3935210844911946,0.0007656464481305969,0.40921768025475547,0.4173530955545849,0.4159174080385206,0.4174487812754374,0.392755438043064,0.4183648828170853
2018-06-19,0.3848114343552672,-0.008709650135927394,0.4173530955545849,0.4159174080385206,0.4174487812754374,0.392755438043064,0.3935210844911946,0.41709329969806763
2018-06-20,0.3896926915692305,0.004881257213963264,0.4159174080385206,0.4174487812754374,0.392755438043064,0.3935210844911946,0.3848114343552672,0.4158490582257454
2018-06-21,0.37437895920006264,-0.015313732369167832,0.4174487812754374,0.392755438043064,0.3935210844911946,0.3848114343552672,0.3896926915692305,0.412054810082423
2018-06-22,0.3820357852143188,0.007656826014256157,0.392755438043064,0.3935210844911946,0.3848114343552672,0.3896926915692305,0.37437895920006264,0.40897155378693145
2018-06-25,0.37390036991448933,-0.008135415299829474,0.3935210844911946,0.3848114343552672,0.3896926915692305,0.37437895920006264,0.3820357852143188,0.40447998318447137
2018-06-26,0.38519425757933257,0.011293887664843238,0.3848114343552672,0.3896926915692305,0.37437895920006264,0.3820357852143188,0.37390036991448933,0.3991953814475483
2018-06-27,0.3833757870095307,-0.0018184705698018888,0.3896926915692305,0.37437895920006264,0.3820357852143188,0.37390036991448933,0.38519425757933257,0.39494309114132925
2018-06-28,0.39218112286631046,0.008805335856779783,0.37437895920006264,0.3820357852143188,0.37390036991448933,0.38519425757933257,0.3833757870095307,0.39369884966900714
2018-06-29,0.39715810597145396,0.004976983105143495,0.3820357852143188,0.37390036991448933,0.38519425757933257,0.3833757870095307,0.39218112286631046,0.39283745150591415
2018-07-02,0.38921410228365716,-0.007944003687796797,0.37390036991448933,0.38519425757933257,0.3833757870095307,0.39218112286631046,0.39715810597145396,0.3908275234151336
2018-07-03,0.38155727626940106,-0.007656826014256102,0.38519425757933257,0.3833757870095307,0.39218112286631046,0.39715810597145396,0.38921410228365716,0.3883732282887679
2018-07-04,0.3822271968263514,0.0006699205569503652,0.3833757870095307,0.39218112286631046,0.39715810597145396,0.38921410228365716,0.38155727626940106,0.38585740082811887
2018-07-05,0.39821093009312514,0.015983733266773714,0.39218112286631046,0.39715810597145396,0.38921410228365716,0.38155727626940106,0.3822271968263514,0.3862470788316946
2018-07-06,0.4043364230407923,0.006125492947667177,0.39715810597145396,0.38921410228365716,0.38155727626940106,0.3822271968263514,0.39821093009312514,0.3870196030138088
2018-07-10,0.39658383096502814,-0.007752592075764175,0.38921410228365716,0.38155727626940106,0.3822271968263514,0.39821093009312514,0.4043364230407923,0.3878604884859346
2018-07-11,0.3901712005141482,-0.006412630450879919,0.38155727626940106,0.3822271968263514,0.39821093009312514,0.4043364230407923,0.39658383096502814,0.38789466769628583
2018-07-12,0.4053892471624636,0.015218046648315386,0.3822271968263514,0.39821093009312514,0.4043364230407923,0.39658383096502814,0.3901712005141482,0.39010968826502873
2018-07-13,0.40404928553757946,-0.001339961624884145,0.39821093009312514,0.4043364230407923,0.39658383096502814,0.3901712005141482,0.4053892471624636,0.3916820811452616
2018-07-16,0.40108226495492605,-0.0029670205826534124,0.4043364230407923,0.39658383096502814,0.3901712005141482,0.4053892471624636,0.40404928553757946,0.3936236450767214
2018-07-17,0.40778203290901893,0.006699767954092883,0.39658383096502814,0.3901712005141482,0.4053892471624636,0.40404928553757946,0.40108226495492605,0.39523705760027045
2018-07-18,0.41496030980802956,0.007178276899010627,0.3901712005141482,0.4053892471624636,0.40404928553757946,0.40108226495492605,0.40778203290901893,0.3974930949430204
2018-07-19,0.3956267327345372,-0.01933357707349237,0.4053892471624636,0.40404928553757946,0.40108226495492605,0.40778203290901893,0.41496030980802956,0.39773920993360795
2018-07-20,0.38883131922991965,-0.006795413504617542,0.40404928553757946,0.40108226495492605,0.40778203290901893,0.41496030980802956,0.3956267327345372,0.3971444394520698
2018-07-23,0.39725379169230635,0.008422472462386699,0.40108226495492605,0.40778203290901893,0.41496030980802956,0.3956267327345372,0.38883131922991965,0.39771870298125905
2018-07-24,0.41362038835347326,0.01636659666116691,0.40778203290901893,0.41496030980802956,0.3956267327345372,0.38883131922991965,0.39725379169230635,0.40000892527297843
2018-07-25,0.41783164466983047,0.004211256316357215,0.41496030980802956,0.3956267327345372,0.38883131922991965,0.39725379169230635,0.41362038835347326,0.4025521001189412
2018-07-26,0.42768980464828144,0.009858159978450964,0.3956267327345372,0.38883131922991965,0.39725379169230635,0.41362038835347326,0.41783164466983047,0.4046577340157381
2018-07-27,0.4341024752694893,0.006412670621207872,0.38883131922991965,0.39725379169230635,0.41362038835347326,0.41783164466983047,0.42768980464828144,0.4067838806035021
2018-07-30,0.4425250280725316,0.008422552803042271,0.39725379169230635,0.41362038835347326,0.41783164466983047,0.42768980464828144,0.4341024752694893,0.41006539468260955
2018-07-31,0.447406245116167,0.004881217043635422,0.41362038835347326,0.41783164466983047,0.42768980464828144,0.4341024752694893,0.4425250280725316,0.41415361215418234
2018-08-01,0.43036976806837757,-0.017036477047789433,0.41783164466983047,0.42768980464828144,0.4341024752694893,0.4425250280725316,0.447406245116167,0.4159379350760334
2018-08-02,0.42826407965470725,-0.0021056884136703147,0.42768980464828144,0.4341024752694893,0.4425250280725316,0.447406245116167,0.43036976806837757,0.41766756322725673
2018-08-03,0.4399855402888002,0.011721460634092962,0.4341024752694893,0.4425250280725316,0.447406245116167,0.43036976806837757,0.42826407965470725,0.42044636860824774
2018-08-06,0.43850851750541553,-0.001477022783384685,0.4425250280725316,0.447406245116167,0.43036976806837757,0.42826407965470725,0.4399855402888002,0.4226411175079904
2018-08-07,0.4419548906098706,0.0034463731044550583,0.447406245116167,0.43036976806837757,0.42826407965470725,0.4399855402888002,0.43850851750541553,0.42456930185097896
2018-08-08,0.43850851750541553,-0.0034463731044550583,0.43036976806837757,0.42826407965470725,0.4399855402888002,0.43850851750541553,0.4419548906098706,0.42763228647747026
2018-08-09,0.43299417592510714,-0.005514341580308391,0.42826407965470725,0.4399855402888002,0.43850851750541553,0.4419548906098706,0.43850851750541553,0.43078677624141226
2018-08-10,0.4317140680886655,-0.001280107836441613,0.4399855402888002,0.43850851750541553,0.4419548906098706,0.43850851750541553,0.43299417592510714,0.43324822455543793
2018-08-13,0.43732682697211767,0.00561275888345214,0.43850851750541553,0.4419548906098706,0.43850851750541553,0.43299417592510714,0.4317140680886655,0.43494154159962684
2018-08-14,0.44205338825367,0.004726561281552355,0.4419548906098706,0.43850851750541553,0.43299417592510714,0.4317140680886655,0.43732682697211767,0.43667166614132963
2018-08-15,0.41891302989457735,-0.023140358359092672,0.43850851750541553,0.43299417592510714,0.4317140680886655,0.43732682697211767,0.44205338825367,0.4360447536589222
2018-08-16,0.41211870098881076,-0.006794328905766589,0.43299417592510714,0.4317140680886655,0.43732682697211767,0.44205338825367,0.41891302989457735,0.4344744840674451
2018-08-17,0.4227533534039021,0.010634652415091317,0.4317140680886655,0.43732682697211767,0.44205338825367,0.41891302989457735,0.41211870098881076,0.4330622215911144
2018-08-20,0.4290553949423108,0.0063020415384087425,0.43732682697211767,0.44205338825367,0.41891302989457735,0.41211870098881076,0.4227533534039021,0.4317514465786961
2018-08-21,0.43191102320593655,0.0028556282636257313,0.44205338825367,0.41891302989457735,0.41211870098881076,0.4227533534039021,0.4290553949423108,0.43186153623137885
2018-08-22,0.44737073454637954,0.015459711340442994,0.41891302989457735,0.41211870098881076,0.4227533534039021,0.4290553949423108,0.43191102320593655,0.43322629729506973
2018-08-23,0.44786306208406523,0.0004923275376856884,0.41211870098881076,0.4227533534039021,0.4290553949423108,0.43191102320593655,0.44737073454637954,0.4337889774233029
2018-08-24,0.4557406642199858,0.007877602135920592,0.4227533534039021,0.4290553949423108,0.43191102320593655,0.44737073454637954,0.44786306208406523,0.43501984504577224
2018-08-27,0.4707080078524154,0.014967343632429575,0.4290553949423108,0.43191102320593655,0.44737073454637954,0.44786306208406523,0.4557406642199858,0.4370736391345255
2018-08-28,0.47051109290547233,-0.000196914946943072,0.43191102320593655,0.44737073454637954,0.44786306208406523,0.4557406642199858,0.4707080078524154,0.43935953737738676
2018-08-29,0.4662768993319334,-0.004234193573538936,0.44737073454637954,0.44786306208406523,0.4557406642199858,0.4707080078524154,0.47051109290547233,0.44173687476358864
2018-08-30,0.4598763601497253,-0.006400539182208065,0.44786306208406523,0.4557406642199858,0.4707080078524154,0.47051109290547233,0.4662768993319334,0.44374846705366433
2018-08-31,0.45052173523042005,-0.009354624919305277,0.4557406642199858,0.4707080078524154,0.47051109290547233,0.4662768993319334,0.4598763601497253,0.44469096050068585
2018-09-03,0.4547559288039589,0.004234193573538825,0.4707080078524154,0.47051109290547233,0.4662768993319334,0.4598763601497253,0.45052173523042005,0.4455982848257065
2018-09-04,0.43456969635229126,-0.02018623245166762,0.47051109290547233,0.4662768993319334,0.4598763601497253,0.45052173523042005,0.4547559288039589,0.4467166181441146
2018-09-05,0.4360467593060039,0.0014770629537126378,0.4662768993319334,0.4598763601497253,0.45052173523042005,0.4547559288039589,0.43456969635229126,0.4484257651667713
2018-09-06,0.4491432100908347,0.013096450784830793,0.4598763601497253,0.45052173523042005,0.4547559288039589,0.43456969635229126,0.4360467593060039,0.4503107549301237
2018-09-10,0.44658299441795146,-0.002560215672883226,0.45052173523042005,0.4547559288039589,0.43456969635229126,0.4360467593060039,0.4491432100908347,0.4515627263212409
2018-09-11,0.4403794103530143,-0.006203584064937151,0.4547559288039589,0.43456969635229126,0.4360467593060039,0.4491432100908347,0.44658299441795146,0.45216761111746073
2018-09-12,0.4488477975000922,0.008468387147077872,0.43456969635229126,0.4360467593060039,0.4491432100908347,0.44658299441795146,0.4403794103530143,0.4522731156141545
2018-09-13,0.45209725565760417,0.0032494581575119863,0.4360467593060039,0.4491432100908347,0.44658299441795146,0.4403794103530143,0.4488477975000922,0.4525755580122644
2018-09-14,0.4660799442146625,0.01398268855705831,0.4491432100908347,0.44658299441795146,0.4403794103530143,0.4488477975000922,0.45209725565760417,0.45331407801188417
2018-09-17,0.46450442378747836,-0.0015755204271841183,0.44658299441795146,0.4403794103530143,0.4488477975000922,0.45209725565760417,0.4660799442146625,0.45287096486438866
2018-09-18,0.4871524144385576,0.022647990651079253,0.4403794103530143,0.4488477975000922,0.45209725565760417,0.4660799442146625,0.46450442378747836,0.4540596306881804
2018-09-19,0.4993626274511609,0.012210213012603277,0.4488477975000922,0.45209725565760417,0.4660799442146625,0.46450442378747836,0.4871524144385576,0.45642289698241095
2018-09-20,0.5066493642352686,0.007286736784107739,0.45209725565760417,0.4660799442146625,0.46450442378747836,0.4871524144385576,0.4993626274511609,0.45976382584566405
2018-09-21,0.5232907259386818,0.016641361703413127,0.4660799442146625,0.46450442378747836,0.4871524144385576,0.4993626274511609,0.5066493642352686,0.4649616108962542
2018-09-24,0.5153147064996174,-0.007976019439064341,0.46450442378747836,0.4871524144385576,0.4993626274511609,0.5066493642352686,0.5232907259386818,0.46928723787451554
2018-09-25,0.5350086114135993,0.01969390491398193,0.4871524144385576,0.4993626274511609,0.5066493642352686,0.5232907259386818,0.5153147064996174,0.47646144609318036
2018-09-26,0.5134437734816908,-0.021564837931908554,0.4993626274511609,0.5066493642352686,0.5232907259386818,0.5153147064996174,0.5350086114135993,0.48198980424858656
2018-09-27,0.5082248846624527,-0.005218888819238043,0.5066493642352686,0.5232907259386818,0.5153147064996174,0.5350086114135993,0.5134437734816908,0.486209923860845
2018-09-28,0.5115728404637642,0.0033479558013114197,0.5232907259386818,0.5153147064996174,0.5350086114135993,0.5134437734816908,0.5082248846624527,0.4908520557212602
2018-10-01,0.5172840568206878,0.005711216356923621,0.5153147064996174,0.5350086114135993,0.5134437734816908,0.5082248846624527,0.5115728404637642,0.4963452447546655
2018-10-02,0.5251616589566084,0.007877602135920592,0.5350086114135993,0.5134437734816908,0.5082248846624527,0.5115728404637642,0.5172840568206878,0.5017962348587023
2018-10-03,0.5128529483002058,-0.0123087106564026,0.5134437734816908,0.5082248846624527,0.5115728404637642,0.5172840568206878,0.5251616589566084,0.5061359271903167
