90.38999938964844,0
90.55000305175781,1
90.94000244140625,2
91.56999969482422,3
92.23999786376953,4
91.44000244140625,5
91.5,6
91.8499984741211,7
91.8499984741211,8
92.3499984741211,9
93.16999816894531,10
92.75,11
92.41000366210938,12
93.25,13
94.18000030517578,14
91.8499984741211,15
91.8499984741211,16
92.91000366210938,17
93.0,18
92.48999786376953,19
92.47000122070312,20
92.25,21
92.25,22
89.62000274658203,23
89.72000122070312,24
91.12000274658203,25
89.0999984741211,26
87.4000015258789,27
90.6500015258789,28
91.06999969482422,29
92.0,30
93.4000015258789,31
91.4000015258789,32
92.30000305175781,33
91.5999984741211,34
92.33000183105469,35
91.8499984741211,36
90.69999694824219,37
89.55000305175781,38
89.55000305175781,39
90.80000305175781,40
90.16000366210938,41
91.06999969482422,42
92.08000183105469,43
93.37999725341797,44
93.37999725341797,45
92.9000015258789,46
92.30000305175781,47
93.12999725341797,48
92.5,49
91.83000183105469,50
92.69999694824219,51
91.30000305175781,52
90.0999984741211,53
88.37000274658203,54
90.58999633789062,55
89.77999877929688,56
89.5,57
89.9000015258789,58
88.26000213623047,59
89.94999694824219,60
91.13999938964844,61
91.80000305175781,62
90.30000305175781,63
92.16999816894531,64
93.55999755859375,65
92.44999694824219,66
93.72000122070312,67
93.9000015258789,68
94.37000274658203,69
95.22000122070312,70
95.22000122070312,71
94.30000305175781,72
94.04000091552734,73
95.22000122070312,74
94.4000015258789,75
95.01000213623047,76
95.6500015258789,77
95.44999694824219,78
95.75,79
96.52999877929688,80
95.6500015258789,81
96.87000274658203,82
98.1500015258789,83
98.62000274658203,84
100.33000183105469,85
99.72000122070312,86
101.62000274658203,87
102.3499984741211,88
102.75,89
103.54000091552734,90
104.1500015258789,91
105.0,92
104.30000305175781,93
102.69999694824219,94
102.4000015258789,95
102.87000274658203,96
102.87000274658203,97
103.0999984741211,98
105.44000244140625,99
105.4000015258789,100
105.4000015258789,101
106.31999969482422,102
108.4000015258789,103
110.12999725341797,104
112.0,105
106.3499984741211,106
106.80000305175781,107
106.80000305175781,108
106.37999725341797,109
109.44999694824219,110
109.44999694824219,111
107.75,112
106.8499984741211,113
107.0,114
107.05000305175781,115
107.66000366210938,116
106.29000091552734,117
106.79000091552734,118
106.79000091552734,119
108.33999633789062,120
108.80000305175781,121
110.19999694824219,122
110.19999694824219,123
110.19999694824219,124
111.19999694824219,125
110.75,126
109.7699966430664,127
111.41000366210938,128
112.30999755859375,129
111.44000244140625,130
111.9000015258789,131
111.9000015258789,132
111.97000122070312,133
111.5,134
109.80000305175781,135
110.0,136
109.0,137
108.5,138
110.0,139
108.3499984741211,140
107.9000015258789,141
109.55000305175781,142
109.05000305175781,143
109.91000366210938,144
108.25,145
109.6500015258789,146
111.05000305175781,147
110.93000030517578,148
110.93000030517578,149
112.98999786376953,150
113.27999877929688,151
113.61000061035156,152
113.3499984741211,153
114.44999694824219,154
115.25,155
116.80000305175781,156
119.4000015258789,157
120.0,158
121.5999984741211,159
121.80000305175781,160
122.0999984741211,161
123.62000274658203,162
124.05000305175781,163
124.4000015258789,164
122.0999984741211,165
123.5,166
124.37000274658203,167
123.95999908447266,168
121.62000274658203,169
121.95999908447266,170
124.0999984741211,171
124.0,172
126.0999984741211,173
125.4000015258789,174
123.44999694824219,175
124.6500015258789,176
124.4000015258789,177
123.6500015258789,178
122.30000305175781,179
123.5,180
123.0,181
121.4000015258789,182
120.6500015258789,183
121.91000366210938,184
121.80000305175781,185
119.1500015258789,186
118.05000305175781,187
117.1500015258789,188
115.30000305175781,189
112.55000305175781,190
111.0,191
108.80000305175781,192
107.01000213623047,193
106.43000030517578,194
108.1500015258789,195
107.30000305175781,196
107.30000305175781,197
106.55000305175781,198
105.37999725341797,199
104.98999786376953,200
103.0,201
103.6500015258789,202
100.5999984741211,203
101.6500015258789,204
102.80000305175781,205
104.58999633789062,206
104.6500015258789,207
106.0,208
106.4000015258789,209
108.5999984741211,210
108.5,211
107.63999938964844,212
106.5999984741211,213
107.5,214
106.30000305175781,215
106.4800033569336,216
105.0199966430664,217
104.75,218
103.0,219
101.87999725341797,220
108.58000183105469,221
107.5,222
108.80000305175781,223
109.80000305175781,224
110.0199966430664,225
110.55999755859375,226
108.13999938964844,227
110.0,228
107.30999755859375,229
106.66999816894531,230
107.0,231
107.1500015258789,232
106.95999908447266,233
106.69000244140625,234
105.94999694824219,235
103.5999984741211,236
102.9000015258789,237
102.0,238
98.80000305175781,239
98.0199966430664,240
98.52999877929688,241
97.30999755859375,242
100.8499984741211,243
98.3499984741211,244
95.61000061035156,245
97.4000015258789,246
98.66000366210938,247
99.01000213623047,248
98.76000213623047,249
99.86000061035156,250
99.72000122070312,251
99.33000183105469,252
100.5,253
101.4000015258789,254
102.33000183105469,255
103.69000244140625,256
103.66999816894531,257
103.33000183105469,258
102.62000274658203,259
103.19999694824219,260
103.04000091552734,261
101.5,262
102.23999786376953,263
102.23999786376953,264
102.33000183105469,265
103.3499984741211,266
104.01000213623047,267
104.93000030517578,268
104.01000213623047,269
104.79000091552734,270
105.54000091552734,271
106.02999877929688,272
107.75,273
106.43000030517578,274
106.66999816894531,275
107.81999969482422,276
107.70999908447266,277
107.93000030517578,278
108.48999786376953,279
108.69999694824219,280
108.8499984741211,281
108.83000183105469,282
108.16000366210938,283
108.7300033569336,284
110.08000183105469,285
110.75,286
110.22000122070312,287
111.12000274658203,288
110.76000213623047,289
111.51000213623047,290
112.4000015258789,291
111.61000061035156,292
111.62000274658203,293
111.31999969482422,294
110.7699966430664,295
112.75,296
113.9800033569336,297
111.93000030517578,298
113.55000305175781,299
115.33999633789062,300
114.11000061035156,301
115.19000244140625,302
115.19000244140625,303
114.97000122070312,304
115.87000274658203,305
115.41000366210938,306
116.55999755859375,307
115.61000061035156,308
115.37999725341797,309
114.70999908447266,310
115.7300033569336,311
117.16000366210938,312
116.80999755859375,313
117.94999694824219,314
118.7300033569336,315
118.79000091552734,316
118.91999816894531,317
119.52999877929688,318
121.4000015258789,319
120.36000061035156,320
120.20999908447266,321
120.55000305175781,322
119.81999969482422,323
120.2300033569336,324
120.58999633789062,325
120.73999786376953,326
119.19999694824219,327
117.93000030517578,328
118.16000366210938,329
118.02999877929688,330
116.5199966430664,331
117.4000015258789,332
118.51000213623047,333
121.02999877929688,334
121.80999755859375,335
121.48999786376953,336
120.66999816894531,337
120.4000015258789,338
118.91000366210938,339
118.41999816894531,340
117.73999786376953,341
117.4000015258789,342
115.01000213623047,343
115.54000091552734,344
112.41000366210938,345
111.02999877929688,346
112.88999938964844,347
114.3499984741211,348
115.36000061035156,349
115.36000061035156,350
117.12000274658203,351
116.0199966430664,352
116.01000213623047,353
116.25,354
117.44999694824219,355
117.3499984741211,356
117.66999816894531,357
117.62000274658203,358
117.77999877929688,359
117.70999908447266,360
117.30000305175781,361
117.0999984741211,362
116.3499984741211,363
117.70999908447266,364
118.91999816894531,365
119.52999877929688,366
119.5,367
119.5,368
119.19999694824219,369
118.33999633789062,370
117.23999786376953,371
117.44999694824219,372
117.41999816894531,373
118.25,374
117.94999694824219,375
117.20999908447266,376
116.76000213623047,377
116.5199966430664,378
116.52999877929688,379
118.5199966430664,380
118.77999877929688,381
118.6500015258789,382
119.19999694824219,383
119.30000305175781,384
119.31999969482422,385
118.48999786376953,386
119.18000030517578,387
118.94999694824219,388
117.44999694824219,389
119.25,390
119.91999816894531,391
120.72000122070312,392
120.37999725341797,393
120.11000061035156,394
121.66999816894531,395
120.04000091552734,396
118.94000244140625,397
120.62000274658203,398
124.44999694824219,399
122.69000244140625,400
123.05999755859375,401
124.51000213623047,402
122.0199966430664,403
124.44999694824219,404
123.94999694824219,405
125.0999984741211,406
126.8499984741211,407
126.33999633789062,408
126.2300033569336,409
127.06999969482422,410
126.0,411
127.87000274658203,412
126.93000030517578,413
127.73999786376953,414
127.55000305175781,415
127.48999786376953,416
127.91999816894531,417
128.5800018310547,418
128.32000732421875,419
128.32000732421875,420
129.16000366210938,421
130.49000549316406,422
129.69000244140625,423
130.72999572753906,424
129.1999969482422,425
129.88999938964844,426
129.5500030517578,427
128.5500030517578,428
129.35000610351562,429
127.73999786376953,430
124.86000061035156,431
124.38999938964844,432
125.1500015258789,433
126.19999694824219,434
123.91000366210938,435
125.55000305175781,436
126.83000183105469,437
127.69999694824219,438
128.47999572753906,439
130.80999755859375,440
129.89999389648438,441
130.97999572753906,442
128.9199981689453,443
129.99000549316406,444
127.80000305175781,445
126.98999786376953,446
126.75,447
126.9800033569336,448
127.30999755859375,449
127.05000305175781,450
127.3499984741211,451
127.62000274658203,452
128.38999938964844,453
129.55999755859375,454
128.5800018310547,455
131.41000366210938,456
132.5800018310547,457
135.08999633789062,458
134.0,459
134.5,460
135.72000122070312,461
135.99000549316406,462
137.92999267578125,463
137.3800048828125,464
136.8300018310547,465
136.99000549316406,466
138.97999572753906,467
139.52999877929688,468
140.8000030517578,469
