date,adjclose
2018-01-03,0.3149825501100235
2018-01-04,0.31659137173896523
2018-01-05,0.32274269420741664
2018-01-08,0.33163841330177746
2018-01-09,0.33012427313549275
2018-01-10,0.32444615712868763
2018-01-11,0.3323009023480822
2018-01-12,0.33466677397500233
2018-01-15,0.3339097239770239
2018-01-16,0.3228372953294181
2018-01-17,0.330881363303799
2018-01-18,0.3281368863372339
2018-01-19,0.3283262090922203
2018-01-22,0.3261495798796308
2018-01-23,0.3098722416868661
2018-01-24,0.3179162293205914
2018-01-25,0.3179162293205914
2018-01-26,0.31460402511103436
2018-01-29,0.3189572433658854
2018-01-30,0.3149825501100235
2018-01-31,0.3147933076956928
2018-02-01,0.3180109107832485
2018-02-02,0.3086419048865858
2018-02-05,0.3043833680943917
2018-02-06,0.32444615712868763
2018-02-07,0.31725382061494223
2018-02-08,0.31611816527731895
2018-02-09,0.31999821724085165
2018-02-15,0.3573793183428784
2018-02-16,0.3581363683408568
2018-02-19,0.36211114193737437
2018-02-20,0.353215342502358
2018-02-21,0.34649621245025886
2018-02-22,0.3547295228389704
2018-02-23,0.35860961497283095
2018-02-26,0.3711015424943922
2018-02-27,0.37043905344808736
2018-02-28,0.348862084077179
2018-03-01,0.3431840082407017
2018-03-02,0.33655947931060404
2018-03-05,0.3360863130192856
2018-03-06,0.3340989663913546
2018-03-07,0.33264901840891636
2018-03-08,0.31934524856223867
2018-03-09,0.32547074150990585
2018-03-12,0.3289163112078046
2018-03-13,0.32575791918344654
2018-03-14,0.33025627283268877
2018-03-15,0.32834207637170676
2018-03-16,0.32738493797088786
2018-03-19,0.31589963869401205
2018-03-20,0.320685170016795
2018-03-21,0.3292991746021978
2018-03-22,0.32384364238180885
2018-03-23,0.320685170016795
2018-03-26,0.32451360310908695
2018-03-27,0.3136026190089647
2018-03-28,0.3201109351806971
2018-03-29,0.3265235254612493
2018-04-02,0.33408470592498074
2018-04-03,0.3328404701912768
2018-04-04,0.32977768354711545
2018-04-05,0.3364774916715362
2018-04-06,0.3315962344575729
2018-04-09,0.33360615680973527
2018-04-10,0.3516954981495237
2018-04-11,0.34978126151821387
2018-04-12,0.3514084008166387
2018-04-13,0.35303545977440787
2018-04-16,0.3488241632877228
2018-04-17,0.36212797330472835
2018-04-18,0.3769631163883228
2018-04-19,0.38031304053569703
2018-04-20,0.3783988039043872
2018-04-23,0.37715456817068327
2018-04-24,0.3849071200761196
2018-04-25,0.3814615503782207
2018-04-26,0.3886398674475591
2018-04-27,0.3852899834705127
2018-04-30,0.3883526897740184
2018-05-02,0.38873551299808373
2018-05-03,0.3923725746486708
2018-05-04,0.398210930093125
2018-05-07,0.39380822199440735
2018-05-08,0.3933296728791619
2018-05-09,0.40347501053115353
2018-05-10,0.4144818008631117
2018-05-11,0.42625419747287263
2018-05-14,0.4419507932364335
2018-05-15,0.445587774546365
2018-05-16,0.4575516229384864
2018-05-17,0.4525746398333429
2018-05-18,0.4467362843888887
2018-05-21,0.42979549306195164
2018-05-22,0.4234785483319241
2018-05-23,0.41965011523963214
2018-05-24,0.42462709834477563
2018-05-25,0.4152474473112423
2018-05-28,0.4113232883277701
2018-05-29,0.402613598021515
2018-05-30,0.4071120721817407
2018-06-01,0.42749843320657654
2018-06-04,0.42520137335120134
2018-06-05,0.43678235834892964
2018-06-06,0.45917868189625555
2018-06-07,0.4429078512965967
2018-06-08,0.4096005034788207
2018-06-11,0.40921768025475536
2018-06-12,0.4173530955545848
2018-06-13,0.4159174080385205
2018-06-14,0.4174487812754373
2018-06-15,0.3927554380430639
2018-06-18,0.3935210844911945
2018-06-19,0.3848114343552671
2018-06-20,0.38969269156923037
2018-06-21,0.3743789592000626
2018-06-22,0.3820357852143187
2018-06-25,0.3739003699144893
2018-06-26,0.38519425757933246
2018-06-27,0.38337578700953057
2018-06-28,0.39218112286631035
2018-06-29,0.39715810597145385
2018-07-02,0.38921410228365705
2018-07-03,0.38155727626940095
2018-07-04,0.3822271968263513
2018-07-05,0.398210930093125
2018-07-06,0.4043364230407922
2018-07-10,0.39658383096502803
2018-07-11,0.3901712005141481
2018-07-12,0.4053892471624635
2018-07-13,0.40404928553757935
2018-07-16,0.40108226495492594
2018-07-17,0.4077820329090188
2018-07-18,0.41496030980802945
2018-07-19,0.3956267327345371
2018-07-20,0.38883131922991954
2018-07-23,0.39725379169230624
2018-07-24,0.41362038835347315
2018-07-25,0.41783164466983036
2018-07-26,0.4276898046482813
2018-07-27,0.4341024752694892
2018-07-30,0.44252502807253147
2018-07-31,0.4474062451161669
2018-08-01,0.43036976806837746
2018-08-02,0.42826407965470714
2018-08-03,0.4399855402888001
2018-08-06,0.4385085175054154
2018-08-07,0.4419548906098705
2018-08-08,0.4385085175054154
2018-08-09,0.432994175925107
2018-08-10,0.4317140680886654
2018-08-13,0.43732682697211755
2018-08-14,0.4420533882536699
2018-08-15,0.41891302989457724
2018-08-16,0.41211870098881065
2018-08-17,0.42275335340390197
2018-08-20,0.4290553949423107
2018-08-21,0.43191102320593644
2018-08-22,0.44737073454637943
2018-08-23,0.4478630620840651
2018-08-24,0.4557406642199857
2018-08-27,0.4707080078524153
2018-08-28,0.4705110929054722
2018-08-29,0.4662768993319333
2018-08-30,0.4598763601497252
2018-08-31,0.45052173523041994
2018-09-03,0.45475592880395876
2018-09-04,0.43456969635229115
2018-09-05,0.4360467593060038
2018-09-06,0.4491432100908346
2018-09-10,0.44658299441795135
2018-09-11,0.4403794103530142
2018-09-12,0.44884779750009207
2018-09-13,0.45209725565760406
2018-09-14,0.46607994421466237
