date,adjclose
2018-01-03,9.603997230529785
2018-01-04,9.623438835144043
2018-01-05,9.701203346252441
2018-01-08,9.7206449508667
2018-01-09,9.390143394470215
2018-01-10,9.409584999084473
2018-01-11,9.506790161132812
2018-01-12,9.545672416687012
2018-01-15,9.516510963439941
2018-01-16,9.429025650024414
2018-01-17,9.487349510192871
2018-01-18,9.370701789855957
2018-01-19,9.429025650024414
2018-01-22,9.477627754211426
2018-01-23,9.28321647644043
2018-01-24,9.613718032836914
2018-01-25,9.613718032836914
2018-01-26,9.759528160095215
2018-01-29,9.895617485046387
2018-01-30,9.876174926757812
2018-01-31,9.769248962402344
2018-02-01,9.9053373336792
2018-02-02,9.71092414855957
2018-02-05,9.603997230529785
2018-02-06,9.662320137023926
2018-02-07,9.574835777282715
2018-02-08,9.331819534301758
2018-02-09,9.38042163848877
2018-02-15,9.390143394470215
2018-02-16,9.331819534301758
2018-02-19,9.370701789855957
2018-02-20,9.516510963439941
2018-02-21,9.71092414855957
2018-02-22,9.953940391540527
2018-02-23,10.012264251708984
2018-02-26,9.652600288391113
2018-02-27,9.603997230529785
2018-02-28,9.633158683776855
2018-03-01,9.672040939331055
2018-03-02,9.7206449508667
2018-03-05,9.234612464904785
2018-03-06,9.195730209350586
2018-03-07,9.147127151489258
2018-03-08,9.088804244995117
2018-03-09,9.4970703125
2018-03-12,9.895617485046387
2018-03-13,10.10947036743164
2018-03-14,9.847012519836426
2018-03-15,9.526232719421387
2018-03-16,9.3512601852417
2018-03-19,9.4970703125
2018-03-20,9.438746452331543
2018-03-21,9.360980987548828
2018-03-22,9.34153938293457
2018-03-23,9.1665678024292
2018-03-26,9.147127151489258
2018-03-27,8.894390106201172
2018-03-28,8.651373863220215
2018-03-29,9.088804244995117
2018-04-02,9.137405395507812
2018-04-03,8.84578800201416
2018-04-04,8.84578800201416
2018-04-05,8.680536270141602
2018-04-06,8.84578800201416
2018-04-09,8.738859176635742
2018-04-10,8.709698677062988
2018-04-11,8.923552513122559
2018-04-12,9.069361686706543
2018-04-13,8.865227699279785
2018-04-16,8.719419479370117
2018-04-17,8.768021583557129
2018-04-18,8.942992210388184
2018-04-19,8.84578800201416
2018-04-20,8.913832664489746
2018-04-23,8.942992210388184
2018-04-24,8.865227699279785
2018-04-25,8.719419479370117
2018-04-26,8.962434768676758
2018-04-27,8.699976921081543
2018-04-30,8.50556468963623
2018-05-02,8.463321685791016
2018-05-03,8.218998908996582
2018-05-04,8.062633514404297
2018-05-07,8.023542404174805
2018-05-08,7.955132007598877
2018-05-09,8.267863273620605
2018-05-10,8.717416763305664
2018-05-11,8.678325653076172
2018-05-14,8.824918746948242
2018-05-15,8.991057395935059
2018-05-16,9.206061363220215
2018-05-17,9.07901382446289
2018-05-18,9.235379219055176
2018-05-21,9.352654457092285
2018-05-22,9.313563346862793
2018-05-23,9.284244537353516
2018-05-24,9.2744722366333
2018-05-25,9.391746520996094
2018-05-28,9.245153427124023
2018-05-29,8.93242073059082
2018-05-30,8.727190017700195
2018-06-01,8.824918746948242
2018-06-04,8.766281127929688
2018-06-05,8.414457321166992
2018-06-06,8.482868194580078
2018-06-07,8.25809097290039
2018-06-08,8.600142478942871
2018-06-11,8.541504859924316
2018-06-12,8.52195930480957
2018-06-13,8.600142478942871
2018-06-14,8.59036922454834
2018-06-15,8.52195930480957
2018-06-18,8.727190017700195
2018-06-19,8.912875175476074
2018-06-20,8.903101921081543
2018-06-21,9.108331680297852
2018-06-22,9.118104934692383
2018-06-25,9.254926681518555
2018-06-26,9.118104934692383
2018-06-27,8.922648429870605
2018-06-28,8.717416763305664
2018-06-29,9.088787078857422
2018-07-02,9.07901382446289
2018-07-03,9.088787078857422
2018-07-04,9.421065330505371
2018-07-05,9.333109855651855
2018-07-06,9.127878189086914
2018-07-10,9.616522789001465
2018-07-11,9.2744722366333
2018-07-12,9.303791046142578
2018-07-13,9.186514854431152
2018-07-16,9.430837631225586
2018-07-17,9.743571281433105
2018-07-18,9.596976280212402
2018-07-19,9.606749534606934
2018-07-20,9.401519775390625
2018-07-23,9.235379219055176
2018-07-24,9.323336601257324
2018-07-25,9.616522789001465
2018-07-26,9.391746520996094
2018-07-27,9.41129207611084
2018-07-30,8.893329620361328
2018-07-31,8.815146446228027
2018-08-01,8.873783111572266
2018-08-02,9.00083065032959
2018-08-03,9.127878189086914
2018-08-06,8.834692001342773
2018-08-07,8.746734619140625
2018-08-08,8.727190017700195
2018-08-09,8.385139465332031
2018-08-10,8.11149787902832
2018-08-13,8.492640495300293
2018-08-14,8.717416763305664
2018-08-15,8.961739540100098
2018-08-16,8.678325653076172
2018-08-17,8.688097953796387
2018-08-20,8.570823669433594
2018-08-21,8.746734619140625
2018-08-22,9.225605964660645
2018-08-23,9.010603904724121
2018-08-24,9.2744722366333
2018-08-27,9.381974220275879
2018-08-28,9.284244537353516
2018-08-29,9.284244537353516
2018-08-30,9.049695014953613
2018-08-31,9.186514854431152
2018-09-03,9.2744722366333
2018-09-04,9.088787078857422
2018-09-05,9.137651443481445
2018-09-06,9.049695014953613
2018-09-10,9.206061363220215
2018-09-11,9.215834617614746
2018-09-12,9.039922714233398
2018-09-13,8.893329620361328
2018-09-14,8.922648429870605
2018-09-17,9.098560333251953
2018-09-18,9.548112869262695
2018-09-19,9.352654457092285
2018-09-20,9.049695014953613
2018-09-21,9.088787078857422
2018-09-24,8.942193031311035
2018-09-25,9.108331680297852
2018-09-26,9.294017791748047
2018-09-27,9.34288215637207
2018-09-28,9.166969299316406
2018-10-01,9.07901382446289
